user_id,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/13/06,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/18/08,,17971.0,15437.0,17971.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,6/26/12,,108284.0,0.0,108284.0,8.0,0.0,0.0,,0.0
490,CIA Q  OTORGA,Pagos Fijos,Préstamo Personal ,5.0,Anual,0.0,7/9/09,2/15/17,12280.0,0.0,0.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/5/06,1/31/17,4281.0,0.0,4000.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,10/25/13,11/28/16,480000.0,0.0,480000.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,12/8/06,4/5/16,231393.0,0.0,223300.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/10/06,12/13/10,52952.0,0.0,54600.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,2/7/07,12/5/14,76533.0,0.0,75000.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,10/5/12,4/5/16,15288.0,0.0,15288.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Compra de Automóvil,6.0,Mensual,0.0,6/19/15,12/7/15,6820.0,0.0,0.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Compra de Automóvil,0.0,Mensual,0.0,5/12/11,5/8/15,186080.0,0.0,0.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/18/07,2/18/15,158364.0,0.0,50000.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,6/16/06,12/31/13,76030.0,0.0,75000.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,680.0,5/18/08,,17971.0,6851.0,18800.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,7/6/06,6/26/15,24879.0,0.0,25600.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/7/06,6/10/16,31527.0,0.0,38900.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/25/07,4/30/13,204132.0,0.0,198100.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/13/06,,0.0,0.0,150.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Línea de Crédito,36.0,Mensual,0.0,3/20/09,1/23/13,25403.0,0.0,25403.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,7/3/12,10/5/12,11500.0,0.0,11500.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,5/29/12,7/2/12,11500.0,0.0,11500.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/5/06,6/30/12,4281.0,0.0,4000.0,0.0,0.0,0.0,,0.0
490,CIA Q  OTORGA,Sin Límite Preestablecido,Tarjeta de Crédito,0.0,Mensual,0.0,11/1/08,3/31/12,1320.0,0.0,0.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,5/17/12,6/25/12,100000.0,0.0,100000.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,2/6/07,5/1/12,70777.0,0.0,57600.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,4/7/09,5/3/12,119784.0,0.0,119784.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,6/21/10,5/28/12,12600.0,0.0,12600.0,0.0,0.0,0.0,,0.0
490,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,3/2/10,5/28/12,23863.0,0.0,23863.0,0.0,0.0,0.0,,0.0
490,CIA Q  OTORGA,Sin Límite Preestablecido,Tarjeta de Crédito,0.0,Mensual,0.0,8/1/07,3/31/12,1280.0,0.0,0.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,12/8/06,8/31/11,231393.0,0.0,223300.0,0.0,0.0,0.0,,0.0
490,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/7/06,6/4/11,26448.0,0.0,38900.0,0.0,0.0,0.0,,0.0
491,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,4790.0,3/8/16,,2000.0,4790.0,0.0,4790.0,0.0,0.0,,0.0
491,TIENDA COMERCIAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,8468.0,9/1/10,9/30/13,8468.0,8468.0,11478.0,8468.0,0.0,0.0,,0.0
491,SERVICIOS,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,7/2/10,,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,188.0,8/30/16,,21000.0,2157.0,0.0,2157.0,5.0,5.0,3/31/17,2157.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,1572.0,8/9/16,,21000.0,5051.0,0.0,5051.0,6.0,5.0,3/31/17,5051.0
492,BANCOS,Pagos Fijos,Préstamo Personal ,12.0,Mensual,0.0,4/30/15,5/1/16,40004.0,0.0,40004.0,0.0,4.0,1.0,7/1/15,5447.0
492,BANCOS,Pagos Fijos,Préstamo Personal ,24.0,Catorcenal,0.0,11/13/12,10/16/13,30004.0,0.0,30004.0,0.0,0.0,1.0,12/12/12,1797.0
492,BANCOS,Pagos Fijos,Préstamo Personal ,18.0,Mensual,0.0,10/31/13,4/30/15,40005.0,0.0,40005.0,0.0,0.0,1.0,10/1/14,4634.0
492,BANCOS,Pagos Fijos,Préstamo Personal ,12.0,Mensual,0.0,4/27/16,4/27/17,40004.0,0.0,0.0,0.0,8.0,1.0,6/29/16,5447.0
492,BANCO,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,6/29/12,11/6/12,6011.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,9/12/12,12/31/12,73000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,BANCOS,Pagos Fijos,Préstamo Personal ,12.0,Mensual,5025.0,4/28/17,,40593.0,40865.0,0.0,0.0,0.0,0.0,,0.0
492,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,1/5/14,2/1/14,887.0,0.0,17217.0,0.0,0.0,0.0,,0.0
492,SOCIEDADES FINANCIERAS POPULARES,Pagos Fijos,Préstamo Personal ,26.0,Semanal,0.0,1/27/12,5/23/12,13554.0,0.0,0.0,0.0,0.0,1.0,3/31/12,677.0
492,SOCIEDADES FINANCIERAS POPULARES,Pagos Fijos,Préstamo Personal ,26.0,Semanal,0.0,5/25/12,1/15/13,14059.0,0.0,0.0,0.0,4.0,2.0,9/30/12,1537.0
492,MICROFINANCIERA,Pagos Fijos,Línea de Crédito,16.0,Semanal,0.0,1/3/12,4/24/12,64000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,4/24/12,8/31/12,96000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,12/28/12,4/30/13,106000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,5/7/13,8/31/13,122000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,52.0,Semanal,0.0,8/29/13,2/28/14,377961.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,52.0,Semanal,0.0,2/28/14,8/31/14,484038.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,45.0,Semanal,151491.0,8/29/14,,514934.0,151491.0,0.0,151491.0,16.0,13.0,5/31/16,151498.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,52.0,Semanal,0.0,8/29/14,4/30/15,514934.0,0.0,0.0,0.0,1.0,1.0,3/31/15,4522.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,52.0,Semanal,117202.0,5/6/15,,155821.0,129189.0,0.0,112744.0,16.0,13.0,10/31/16,112744.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,2/26/13,6/17/13,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,12/16/14,3/25/15,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,3/31/15,7/20/15,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,640.0,7/31/15,,10000.0,1880.0,0.0,0.0,1.0,1.0,9/20/15,603.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,299.0,12/4/15,,10000.0,299.0,0.0,299.0,23.0,4.0,4/6/16,1277.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,10/30/12,2/11/13,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,78.0,Semanal,0.0,9/3/12,5/13/13,193830.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,100.0,Semanal,0.0,5/12/13,12/23/14,438580.0,0.0,0.0,0.0,22.0,6.0,9/7/14,27384.0
492,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80.0,Semanal,0.0,1/21/15,4/19/16,16000.0,0.0,0.0,0.0,24.0,1.0,7/1/15,200.0
492,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80.0,Semanal,200.0,4/19/16,,16000.0,4800.0,0.0,0.0,32.0,1.0,5/24/16,200.0
492,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,80.0,Semanal,3459.0,3/29/17,,276720.0,260198.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,11/29/13,12/27/13,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,12/27/13,1/24/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,1/24/14,2/21/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,2/21/14,3/21/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,3/21/14,4/17/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,4/17/14,5/15/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,5/15/14,6/12/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,6/12/14,7/10/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,7/10/14,8/7/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,8/7/14,9/4/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,9/4/14,10/2/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,10/2/14,10/30/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,10/30/14,11/27/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,11/27/14,12/26/14,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,12/26/14,1/23/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,1/23/15,2/20/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,2/20/15,3/20/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,3/20/15,4/17/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,4/17/15,5/15/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,5/15/15,6/12/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,6/12/15,7/10/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,7/10/15,8/7/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,8/7/15,9/4/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,9/4/15,10/2/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,10/2/15,10/30/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,10/30/15,11/27/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,11/27/15,12/22/15,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,12/22/15,1/19/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,1/19/16,2/17/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,2/17/16,3/16/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,3/16/16,4/13/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,4/13/16,5/11/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,5/11/16,6/9/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,6/9/16,7/8/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,7/8/16,8/6/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,8/6/16,9/2/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,9/2/16,9/30/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,9/30/16,10/29/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,10/29/16,11/26/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,11/26/16,12/23/16,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,12/23/16,1/20/17,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,1/20/17,2/17/17,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,2/17/17,3/18/17,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,3/18/17,4/12/17,5917.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,1479.0,4/12/17,,5917.0,5917.0,0.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,11/4/11,2/22/12,10000.0,0.0,10000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,2/29/12,6/19/12,14000.0,0.0,14000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,6/27/12,10/17/12,20000.0,0.0,20000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,10/24/12,2/12/13,15000.0,0.0,15000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,2/20/13,6/11/13,20000.0,0.0,20000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,6/19/13,10/8/13,25000.0,0.0,25000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,10/16/13,2/4/14,25000.0,0.0,25000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,2/12/14,6/3/14,20000.0,0.0,20000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,6/12/14,9/30/14,26000.0,0.0,26000.0,0.0,2.0,1.0,9/5/14,458.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,10/8/14,1/21/15,26000.0,0.0,26000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,1/28/15,5/14/15,28000.0,0.0,28000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,5/20/15,9/4/15,28000.0,0.0,28000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,9/10/15,12/16/15,28000.0,0.0,28000.0,0.0,1.0,1.0,11/20/15,634.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,12/18/15,4/5/16,28000.0,0.0,28000.0,0.0,4.0,1.0,2/19/16,453.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,4/8/16,7/20/16,28000.0,0.0,28000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,7/22/16,11/4/16,28000.0,0.0,28000.0,0.0,0.0,0.0,,0.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,16.0,Semanal,0.0,11/9/16,3/1/17,28000.0,0.0,28000.0,0.0,11.0,1.0,2/17/17,1550.0
492,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Quirografiario,Grupo Solidario,10.0,Semanal,0.0,3/19/14,5/27/14,6000.0,0.0,6000.0,0.0,0.0,0.0,,0.0
492,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0.0,Mensual,0.0,10/31/99,11/21/02,1187.0,0.0,900.0,0.0,0.0,0.0,,0.0
492,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0.0,Mensual,0.0,11/8/13,,0.0,0.0,17217.0,0.0,0.0,0.0,,0.0
492,TIENDA DEPARTAMENTAL,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,7/25/00,,1880.0,0.0,1880.0,0.0,0.0,0.0,,0.0
492,MERCANCIA PARA HOGAR Y OFICINA,Sin Límite Preestablecido,Crédito Personal al Consumo,0.0,Semanal,100.0,12/27/11,,1900.0,1900.0,0.0,0.0,0.0,0.0,,0.0
492,FINANCIERA,Pagos Fijos,Préstamo Personal ,48.0,Quincenal,2768.0,11/30/15,,25655.0,12162.0,0.0,1449.0,0.0,0.0,,0.0
492,FINANCIERA,Pagos Fijos,Préstamo Personal ,78.0,Semanal,1468.0,9/30/16,,13852.0,10227.0,0.0,0.0,0.0,0.0,,0.0
492,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0.0,Mensual,9385.0,4/12/13,,17500.0,9385.0,17500.0,9385.0,0.0,0.0,,0.0
492,FINANCIERA,Pagos Fijos,Préstamo Personal ,12.0,Mensual,2100.0,12/1/16,,25200.0,13670.0,0.0,0.0,0.0,0.0,,0.0
492,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/17/05,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
492,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,248.0,7/19/10,,1170.0,248.0,20000.0,0.0,0.0,0.0,,0.0
492,FINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,4565.0,1/18/17,,28000.0,4565.0,0.0,0.0,0.0,0.0,,0.0
492,OTRAS FINANCIERA,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,9/11/07,,237652.0,76542.0,237652.0,24081.0,0.0,0.0,,0.0
492,BANCO,Pagos Fijos,Línea de Crédito,36.0,Mensual,692.0,8/26/15,,30000.0,29957.0,0.0,6063.0,0.0,0.0,,0.0
492,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,3409.0,10/29/15,,23281.0,23102.0,20000.0,2470.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,12/6/16,3/31/17,7000.0,0.0,7000.0,0.0,0.0,0.0,,0.0
492,FINANCIERA,Pagos Fijos,Préstamo Personal ,0.0,Semanal,0.0,9/30/16,1/9/17,28000.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,MICROFINANCIERA,Pagos Fijos,Línea de Crédito,17.0,Semanal,0.0,8/18/16,12/20/16,20104.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,FINANCIERA,Pagos Fijos,Préstamo Personal ,12.0,Mensual,0.0,7/25/16,12/1/16,25200.0,0.0,0.0,0.0,0.0,0.0,,0.0
492,BANCO,Pagos Fijos,Línea de Crédito,36.0,Mensual,2074.0,12/8/15,,50000.0,57111.0,0.0,8689.0,0.0,0.0,,0.0
